,offer_name,link_to_offer,price,country,placed,condition
3361,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1966994,$180,usa,4 months ago,VG
3362,Zombicide,https://boardgamegeek.com/geekmarket/product/1958804,$60,usa,4 months ago,N
3363,Zombicide,https://boardgamegeek.com/geekmarket/product/1951394,€450,usa,5 months ago,A
3364,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1944455,$25,usa,5 months ago,G
3365,Zombicide,https://boardgamegeek.com/geekmarket/product/1920515,"€1,000",usa,6 months ago,LN
3366,Zombicide,https://boardgamegeek.com/geekmarket/product/1918996,$150,usa,6 months ago,VG
3367,Zombicide,https://boardgamegeek.com/geekmarket/product/1905370,€450,usa,6 months ago,VG
3368,Zombicide (Italian edition) (2013),https://boardgamegeek.com/geekmarket/product/1887845,€80,usa,7 months ago,N
3369,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1886715,€120,usa,7 months ago,LN
3370,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1880503,€75,belgium,7 months ago,N
3371,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1880125,$55,belgium,7 months ago,LN
3372,Zombicide,https://boardgamegeek.com/geekmarket/product/1863883,$40,belgium,8 months ago,N
3373,Zombicide,https://boardgamegeek.com/geekmarket/product/1855594,€50,belgium,8 months ago,A
3374,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1843092,$300,belgium,9 months ago,VG
3375,Zombicide (German first edition) (2013),https://boardgamegeek.com/geekmarket/product/1842822,€69,belgium,9 months ago,N
3376,Zombicide (English third edition) (2016),https://boardgamegeek.com/geekmarket/product/1842600,AU$40,belgium,9 months ago,N
3377,Zombicide,https://boardgamegeek.com/geekmarket/product/1839412,£415,belgium,9 months ago,LN
3378,Zombicide,https://boardgamegeek.com/geekmarket/product/1832089,$25,belgium,9 months ago,N
3379,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1831001,$250,belgium,9 months ago,LN
3380,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1823525,€85,greece,10 months ago,LN
3381,Zombicide,https://boardgamegeek.com/geekmarket/product/1806694,C$50,greece,10 months ago,G
3382,Zombicide,https://boardgamegeek.com/geekmarket/product/1765930,$110,greece,1 year ago,LN
3383,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1760635,C$60,greece,1 year ago,VG
3384,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1701551,£50,greece,1 year ago,VG
3385,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1666442,$260,greece,1 year ago,LN
3386,Zombicide,https://boardgamegeek.com/geekmarket/product/1603318,€65,greece,1 year ago,LN
3387,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1559102,$110,greece,2 years ago,VG
3388,Zombicide,https://boardgamegeek.com/geekmarket/product/1557163,$100,greece,2 years ago,LN
3389,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1540999,$99,greece,2 years ago,N
3390,Zombicide,https://boardgamegeek.com/geekmarket/product/1521931,AU$50,australia,2 years ago,VG
3391,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1516519,$45,australia,2 years ago,VG
3392,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1503186,€100,australia,2 years ago,N
3393,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1489627,$50,australia,2 years ago,VG
3394,Zombicide,https://boardgamegeek.com/geekmarket/product/1461537,$60,australia,2 years ago,VG
3395,Zombicide (German first edition) (2013),https://boardgamegeek.com/geekmarket/product/1426871,€50,australia,2 years ago,LN
3396,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1398622,€100,australia,2 years ago,N
3397,Zombicide (Italian edition) (2013),https://boardgamegeek.com/geekmarket/product/1395345,€79,australia,2 years ago,N
3398,Zombicide (German first edition) (2013),https://boardgamegeek.com/geekmarket/product/1391583,€69,australia,2 years ago,LN
3399,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1381584,€80,australia,2 years ago,N
3400,Zombicide,https://boardgamegeek.com/geekmarket/product/1365450,€89,netherlands,2 years ago,VG
3401,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1363824,€77,netherlands,2 years ago,N
3402,Zombicide (German first edition) (2013),https://boardgamegeek.com/geekmarket/product/1342913,€60,netherlands,2 years ago,LN
3403,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1315265,$70,netherlands,2 years ago,N
3404,Zombicide,https://boardgamegeek.com/geekmarket/product/1308857,€90,netherlands,2 years ago,LN
3405,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1305782,$200,netherlands,2 years ago,A
3406,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1304629,€85,netherlands,2 years ago,N
3407,Zombicide,https://boardgamegeek.com/geekmarket/product/1291788,$150,netherlands,2 years ago,LN
3408,Zombicide (German first edition) (2013),https://boardgamegeek.com/geekmarket/product/1283347,€65,netherlands,2 years ago,N
3409,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1276122,€199,netherlands,2 years ago,A
3410,Zombicide,https://boardgamegeek.com/geekmarket/product/1209513,$80,usa,3 years ago,LN
3411,Zombicide,https://boardgamegeek.com/geekmarket/product/1189343,$45,usa,3 years ago,VG
3412,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1134880,$85,usa,3 years ago,LN
3413,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1042960,$99,usa,3 years ago,N
3414,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/1031528,€400,usa,3 years ago,LN
3415,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/999397,C$50,usa,3 years ago,VG
3416,Zombicide,https://boardgamegeek.com/geekmarket/product/989292,$800,usa,4 years ago,VG
3417,Zombicide,https://boardgamegeek.com/geekmarket/product/978831,$115,usa,4 years ago,VG
3418,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/977710,$50,usa,4 years ago,LN
3419,Zombicide,https://boardgamegeek.com/geekmarket/product/952860,C$275,usa,4 years ago,VG
3420,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/903258,$70,usa,4 years ago,LN
3421,Zombicide (German first edition) (2013),https://boardgamegeek.com/geekmarket/product/893200,€66,usa,4 years ago,N
3422,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/888111,$50,usa,4 years ago,LN
3423,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/844995,$79,usa,4 years ago,N
3424,Zombicide,https://boardgamegeek.com/geekmarket/product/834527,$50,usa,4 years ago,VG
3425,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/834526,AU$70,usa,4 years ago,VG
3426,Zombicide,https://boardgamegeek.com/geekmarket/product/818396,AU$90,usa,4 years ago,LN
3427,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/771882,$68,usa,5 years ago,N
3428,Zombicide (German first edition) (2013),https://boardgamegeek.com/geekmarket/product/762670,€90,usa,5 years ago,N
3429,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/743797,$65,usa,5 years ago,LN
3430,Zombicide,https://boardgamegeek.com/geekmarket/product/654559,$60,usa,5 years ago,LN
3431,Zombicide (German first edition) (2013),https://boardgamegeek.com/geekmarket/product/631211,€70,usa,5 years ago,VG
3432,Zombicide (English first edition) (2012),https://boardgamegeek.com/geekmarket/product/616874,€450,usa,6 years ago,N
3433,Zombicide,https://boardgamegeek.com/geekmarket/product/604387,$77,usa,6 years ago,N
3434,Zombicide,https://boardgamegeek.com/geekmarket/product/533950,€80,usa,6 years ago,N
3435,Colt Express,https://boardgamegeek.com/geekmarket/product/2048559,$25,usa,24 days ago,LN
3436,Colt Express,https://boardgamegeek.com/geekmarket/product/2042716,$17,usa,1 month ago,LN
3437,Colt Express (English-only second edition) (2015),https://boardgamegeek.com/geekmarket/product/2042440,£18,usa,1 month ago,VG
3438,Colt Express,https://boardgamegeek.com/geekmarket/product/2034596,€30,usa,1 month ago,LN
3439,Colt Express,https://boardgamegeek.com/geekmarket/product/2028741,$25,usa,2 months ago,VG
3440,Colt Express,https://boardgamegeek.com/geekmarket/product/2026260,$35,usa,2 months ago,N
3441,Colt Express (English-only first edition) (2014),https://boardgamegeek.com/geekmarket/product/2025516,$20,usa,2 months ago,N
3442,Colt Express (German-only edition) (2014),https://boardgamegeek.com/geekmarket/product/2021843,£18,usa,2 months ago,N
3443,Colt Express,https://boardgamegeek.com/geekmarket/product/2020103,€26,usa,2 months ago,N
3444,Colt Express (English-only first edition) (2014),https://boardgamegeek.com/geekmarket/product/2011208,$25,usa,2 months ago,VG
3445,Colt Express,https://boardgamegeek.com/geekmarket/product/2004026,€30,italy,3 months ago,N
3446,Colt Express,https://boardgamegeek.com/geekmarket/product/1996168,£15,italy,3 months ago,VG
3447,Colt Express (English-only first edition) (2014),https://boardgamegeek.com/geekmarket/product/1995093,$45,italy,3 months ago,VG
3448,Colt Express (English-only first edition) (2014),https://boardgamegeek.com/geekmarket/product/1988046,$20,italy,3 months ago,LN
3449,Colt Express,https://boardgamegeek.com/geekmarket/product/1982266,$20,italy,4 months ago,LN
3450,Colt Express,https://boardgamegeek.com/geekmarket/product/1967160,€20,italy,4 months ago,N
3451,Colt Express,https://boardgamegeek.com/geekmarket/product/1964149,€15,italy,4 months ago,N
3452,Colt Express (German-only edition) (2014),https://boardgamegeek.com/geekmarket/product/1959149,€9,italy,4 months ago,VG
3453,Colt Express (German-only edition) (2014),https://boardgamegeek.com/geekmarket/product/1943720,€12,italy,5 months ago,VG
3454,Colt Express (German-only edition) (2014),https://boardgamegeek.com/geekmarket/product/1900746,€12,italy,7 months ago,VG
3455,Colt Express,https://boardgamegeek.com/geekmarket/product/1867936,$25,usa,8 months ago,VG
3456,Colt Express (German-only edition) (2014),https://boardgamegeek.com/geekmarket/product/1846781,€10,usa,9 months ago,VG
3457,Colt Express (Multilingual second edition) (2015),https://boardgamegeek.com/geekmarket/product/1846312,€15,usa,9 months ago,VG
3458,Colt Express (Italian first edition) (2015),https://boardgamegeek.com/geekmarket/product/1840020,€20,usa,9 months ago,VG
3459,Colt Express (German-only edition) (2014),https://boardgamegeek.com/geekmarket/product/1806526,€13,usa,10 months ago,N
3460,Colt Express,https://boardgamegeek.com/geekmarket/product/1803809,£23,usa,10 months ago,N
3461,Colt Express,https://boardgamegeek.com/geekmarket/product/1796264,$18,usa,1 year ago,LN
3462,Colt Express,https://boardgamegeek.com/geekmarket/product/1790701,€40,usa,1 year ago,N
3463,Colt Express (German-only edition) (2014),https://boardgamegeek.com/geekmarket/product/1780559,€19,usa,1 year ago,N
3464,Colt Express (English-only second edition) (2015),https://boardgamegeek.com/geekmarket/product/1780229,$28,usa,1 year ago,LN
3465,Colt Express,https://boardgamegeek.com/geekmarket/product/1715914,€22,germany,1 year ago,N
3466,Colt Express (English-only second edition) (2015),https://boardgamegeek.com/geekmarket/product/1699027,$32,germany,1 year ago,N
3467,Colt Express,https://boardgamegeek.com/geekmarket/product/1693511,€20,germany,1 year ago,LN
3468,Colt Express (German-only edition) (2014),https://boardgamegeek.com/geekmarket/product/1671585,€15,germany,1 year ago,LN
3469,Colt Express (German-only edition) (2014),https://boardgamegeek.com/geekmarket/product/1629901,€25,germany,1 year ago,VG
3470,Colt Express,https://boardgamegeek.com/geekmarket/product/1614431,€28,germany,1 year ago,N
3471,Colt Express (Multilingual first edition) (2014),https://boardgamegeek.com/geekmarket/product/1604678,€29,germany,1 year ago,N
3472,Colt Express,https://boardgamegeek.com/geekmarket/product/1579288,$32,germany,1 year ago,N
3473,Colt Express,https://boardgamegeek.com/geekmarket/product/1577111,$5,germany,1 year ago,LN
3474,Colt Express,https://boardgamegeek.com/geekmarket/product/1556797,$21,germany,2 years ago,LN
3475,Colt Express,https://boardgamegeek.com/geekmarket/product/1535454,€5,germany,2 years ago,N
3476,Colt Express (English-only first edition) (2014),https://boardgamegeek.com/geekmarket/product/1521665,$15,germany,2 years ago,LN
3477,Colt Express (English-only second edition) (2015),https://boardgamegeek.com/geekmarket/product/1498046,$30,germany,2 years ago,N
3478,Colt Express (Dutch-only edition) (2014),https://boardgamegeek.com/geekmarket/product/1492055,€26,germany,2 years ago,N
3479,Colt Express,https://boardgamegeek.com/geekmarket/product/1482604,$15,germany,2 years ago,N
3480,Colt Express (Italian first edition) (2015),https://boardgamegeek.com/geekmarket/product/1460437,€30,germany,2 years ago,N
3481,Colt Express (English-only first edition) (2014),https://boardgamegeek.com/geekmarket/product/1407150,$45,germany,2 years ago,LN
3482,Colt Express (English-only second edition) (2015),https://boardgamegeek.com/geekmarket/product/1392671,$43,germany,2 years ago,N
3483,Colt Express (Dutch-only edition) (2014),https://boardgamegeek.com/geekmarket/product/1389457,€30,germany,2 years ago,N
3484,Colt Express (English-only second edition) (2015),https://boardgamegeek.com/geekmarket/product/1389456,€30,germany,2 years ago,N
3485,Colt Express,https://boardgamegeek.com/geekmarket/product/1366563,$25,usa,2 years ago,LN
3486,Colt Express (Dutch-only edition) (2014),https://boardgamegeek.com/geekmarket/product/1363983,€24,usa,2 years ago,N
3487,Colt Express (English-only first edition) (2014),https://boardgamegeek.com/geekmarket/product/1326778,£28,usa,2 years ago,LN
3488,Colt Express (English-only first edition) (2014),https://boardgamegeek.com/geekmarket/product/1299449,$30,usa,2 years ago,VG
3489,Colt Express (Dutch-only edition) (2014),https://boardgamegeek.com/geekmarket/product/1287336,€25,usa,2 years ago,N
3490,Colt Express (French-only second edition) (2015),https://boardgamegeek.com/geekmarket/product/1264317,€27,usa,3 years ago,N
3491,Colt Express (English-only second edition) (2015),https://boardgamegeek.com/geekmarket/product/1224103,€40,usa,3 years ago,N
3492,Colt Express,https://boardgamegeek.com/geekmarket/product/1172679,$25,usa,3 years ago,LN
3493,Colt Express (English-only first edition) (2014),https://boardgamegeek.com/geekmarket/product/1172613,£20,usa,3 years ago,VG
3494,Colt Express (German-only edition) (2014),https://boardgamegeek.com/geekmarket/product/1066278,€33,usa,3 years ago,N
3495,Colt Express,https://boardgamegeek.com/geekmarket/product/1055617,€25,italy,3 years ago,LN
3496,Colt Express,https://boardgamegeek.com/geekmarket/product/976988,€22,italy,4 years ago,LN
3497,Colt Express (Multilingual first edition) (2014),https://boardgamegeek.com/geekmarket/product/961470,$20,italy,4 years ago,VG
3498,Colt Express (German-only edition) (2014),https://boardgamegeek.com/geekmarket/product/955510,€15,italy,4 years ago,G
